"FIPS","County","abbr","Total number of new cases in 10 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 10 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (last HHS Update)","Open Beds (Nowcast)","Average New Daily Cases","New Cases Yesterday","Percent Occupied (Nowcast)","Percent Occupied (last HHS update)","At Threshold?","Category","casethresholdpct"
"36017","Chenango, New York, US","NY",621.967467652495,62.1967467652495,22.8553716575724,2.28553716575724,18.9,3.6,7.75239884982,26.4,39,58.982016667619,80.952380952381,"No","No Breaker",42.4459499459708
"36019","Clinton, New York, US","NY",782.656253850894,78.2656253850894,28.7601852061494,2.87601852061494,165,7.30000000000001,8.84336948400391,50.6,47,94.6403821309067,95.5757575757576,"No","No Breaker",64.6516267531671
"36021","Columbia, New York, US","NY",605.836906962415,60.5836906962415,22.2626236783119,2.22626236783119,90,11.9,9.62169266647045,42.2,88,89.3092303705884,86.7777777777778,"No","Unsustainable",69.6557101672546
"36023","Cortland, New York, US","NY",535.820209488601,53.5820209488601,19.6897276246972,1.96897276246972,56,7.6,6.97530282790319,35.6,51,87.54410209303,86.4285714285714,"No","No Breaker",66.4401964867608
"36025","Delaware, New York, US","NY",887.722612446088,88.7722612446088,32.6210473883216,3.26210473883216,45.7,18.4,20.604813548577,26.2,55,54.9128806376871,59.7374179431072,"No","No Breaker",29.513723805916
"36027","Dutchess, New York, US","NY",3052.59593345656,305.259593345656,112.173414540268,11.2173414540268,465,81.6,45.4410578033374,318,799,90.2277295046586,82.4516129032258,"Yes","Hit Circuit Breaker",104.173630225576
"36029","Erie, New York, US","NY",9203.00012322859,920.300012322859,338.181655987502,33.8181655987502,1985.3,233.6,146.767093078543,766,1612,92.6073090677206,88.2335163451368,"No","Unsustainable",83.2337270176274
"36031","Essex, New York, US","NY",283.377141096734,28.3377141096734,10.4132293341182,1.04132293341182,17,1.3,2.4024067742885,18.2,40,85.8681954453618,92.3529411764706,"No","Unsustainable",64.2253638721946
"36033","Franklin, New York, US","NY",1559.26543438078,155.926543438078,57.2981592591754,5.72981592591754,91,44.4,45.9433694840039,22.5,58,49.5127807868089,51.2087912087912,"No","No Breaker",14.4298715945918
"36035","Fulton, New York, US","NY",837.886136783734,83.7886136783734,30.7897117757602,3.07897117757602,42,12.6,15.5764982905789,26.6,64,62.9130993081454,70,"No","No Breaker",31.7465569989084
"36037","Genesee, New York, US","NY",857.722181146026,85.7722181146026,31.5186247650961,3.15186247650961,82,12.3,14.504813548577,36.4,84,82.3112029895402,85,"No","No Breaker",42.4379837669174
"36043","Herkimer, New York, US","NY",692.131423290203,69.2131423290203,25.433678991102,2.5433678991102,18.3,3.9,6.06806665610071,51,93,66.8411658136573,78.6885245901639,"No","Unsustainable",73.6854277726042
"36045","Jefferson, New York, US","NY",2379.16869993839,237.916869993839,87.4270563995743,8.74270563995743,175.1,67.4,67.7307220322865,40.4,84,61.3188337908129,61.5077098800685,"No","No Breaker",16.9807210396834
"36047","Kings, New York, US","NY",1112.26364756623,111.226364756623,40.8722326623949,4.08722326623949,3698.7,714.7,-604.586933683519,7035.2,10758,116.345930561644,80.6769946197313,"Yes","At Capacity",6325.1190627275
"36049","Lewis, New York, US","NY",456.984165126309,45.6984165126309,16.7927479792605,1.67927479792605,25,7.9,9.66385083886159,11,22,61.3445966445536,68.4,"No","No Breaker",24.0708559277095
"36051","Livingston, New York, US","NY",548.918237831177,54.8918237831177,20.1710394638531,2.01710394638531,45,2.9,5.50902936581611,30.7,72,87.7577125204087,93.5555555555556,"No","Unsustainable",55.9281836240281
"36053","Madison, New York, US","NY",741.623290203327,74.1623290203327,27.252351303009,2.7252351303009,49.1,4.8,7.29878868838725,48.2,152,85.1348499218182,90.224032586558,"No","Unsustainable",64.9925651428574
"36055","Monroe, New York, US","NY",8740.37467652495,874.037467652495,321.181608440691,32.1181608440691,2142,198.3,176.729574116422,456.2,1032,91.749319602408,90.7422969187675,"No","Unsustainable",52.1945588013829
"36057","Montgomery, New York, US","NY",941.542390634627,94.1542390634627,34.5987569905133,3.45987569905133,92,19.9,22.104813548577,28.5,80,75.9730287515467,78.3695652173913,"No","No Breaker",30.2694815267852
"36059","Nassau, New York, US","NY",15268.2922982132,1526.82922982132,561.062295378903,56.1062295378903,3008,656.2,89.5996649081892,3465.1,5968,97.021287735765,78.1848404255319,"Yes","Hit Circuit Breaker",226.947449807829
"36061","New York, New York, US","NY",50280.5617991374,5028.05617991374,1847.65439808001,184.765439808001,9900.3,1917.4,1139.2845518147,5735.9,8086,88.4924239486207,80.6329101138349,"Yes","Hit Circuit Breaker",114.077882083219
"36063","Niagara, New York, US","NY",2478.47818853974,247.847818853974,91.076371499083,9.1076371499083,185,39.3,34.3391695157018,158.3,278,81.4382867482693,78.7567567567568,"No","Unsustainable",63.8698378432237
"36065","Oneida, New York, US","NY",3990.07110289587,399.007110289587,146.622713790839,14.6622713790839,440.3,78.2,81.3602327529603,182.2,561,81.5216368946263,82.2393822393822,"No","Unsustainable",45.6633466676232
"36067","Onondaga, New York, US","NY",4640.56340110906,464.056340110906,170.52628432993,17.052628432993,1105.6,85.1999999999999,64.4747526433762,378.3,754,94.1683472645282,92.2937771345876,"No","Unsustainable",81.5202740058652
"36069","Ontario, New York, US","NY",1656.26457178065,165.626457178065,60.8625761315009,6.08625761315009,240.1,32.2,34.4783073335296,63.1,159,85.640021935223,86.5889212827988,"No","No Breaker",38.0977780211534
"36071","Orange, New York, US","NY",7043.67091805299,704.367091805299,258.833017864016,25.8833017864016,774,214.7,152.854979962415,573.7,1512,80.2512945784993,72.2609819121447,"No","Unsustainable",81.449006728807
"36073","Orleans, New York, US","NY",607.082624768946,60.7082624768946,22.3083999366043,2.23083999366043,18,9.3,11.5783073335296,18.6,41,35.6760703692802,48.3333333333333,"No","No Breaker",30.6383336322286
"36075","Oswego, New York, US","NY",1598.34547134935,159.834547134935,58.7342291756289,5.87342291756289,86,17.1,22.3915525165848,80.5,216,73.963311027227,80.1162790697674,"No","Unsustainable",50.3645810264288
"36077","Otsego, New York, US","NY",2051.2662969809,205.12662969809,75.3776620553807,7.53776620553807,217,56.6,59.6499920755315,30.1,91,72.511524389156,73.9170506912442,"No","No Breaker",14.6738626985204
"36079","Putnam, New York, US","NY",1747.24959950709,174.724959950709,64.2059931623157,6.42059931623158,127,52.3,36.4620893427219,143.4,630,71.2896934309276,58.8188976377953,"No","Unsustainable",82.0718459689185
"36081","Queens, New York, US","NY",-2143.50271102895,-214.350271102895,-78.7670636448024,-7.87670636448024,3489.3,541.3,-545.709826340933,5243.8,8004,115.639521575701,84.4868598286189,"Yes","At Capacity",-2446.36966075159
"36083","Rensselaer, New York, US","NY",1201.14855206408,120.114855206408,44.138476690742,4.4138476690742,174,14.3,7.72230624674532,119.7,204,95.5618929616406,91.7816091954023,"No","Unsustainable",99.6546179024276
"36085","Richmond, New York, US","NY",787.290757855825,78.7290757855825,28.9304888264995,2.89304888264995,942,170.7,-106.775785088414,1354.5,2299,111.33500903274,81.8789808917197,"Yes","At Capacity",1720.45713287549
"36087","Rockland, New York, US","NY",4981.50739371534,498.150739371534,183.054916566667,18.3054916566667,556,220.5,117.939423098694,553.9,1426,78.7878735434004,60.341726618705,"Yes","Hit Circuit Breaker",111.191243176473
"36091","Saratoga, New York, US","NY",1821.52612446087,182.152612446087,66.9354246383046,6.69354246383046,183,21.7,9.4265379129214,205.8,490,94.8488863863818,88.1420765027323,"Yes","Hit Circuit Breaker",112.982184134697
"36093","Schenectady, New York, US","NY",4217.14004929143,421.714004929143,154.96679194874,15.496679194874,431,125.9,123.805427128852,89.1,334,71.2748428935379,70.7888631090487,"No","No Breaker",21.1280628479414
"36095","Schoharie, New York, US","NY",308.721318545903,30.8721318545903,11.3445490977427,1.13445490977427,18,0.100000000000001,2.56204179591098,15.4,43,85.7664344671612,99.4444444444444,"No","Unsustainable",49.8831764276435
"36097","Schuyler, New York, US","NY",409.557794208256,40.9557794208256,15.0499762265945,1.50499762265945,16,5.9,8.32529490343469,10.1,12,47.9669068535332,63.125,"No","No Breaker",24.6607442046732
"36089","St. Lawrence, New York, US","NY",2954.52957486137,295.452957486137,108.569780605429,10.8569780605429,211,70.5,79.5397355491657,43.3,67,62.303442867694,66.5876777251185,"No","No Breaker",14.6554633835512
"36101","Steuben, New York, US","NY",944.738016019717,94.4738016019717,34.7161862929336,3.47161862929336,93.6,4.40000000000001,9.61805873163222,40.7,95,89.7242962268887,95.2991452991453,"No","Unsustainable",43.080726412888
"36103","Suffolk, New York, US","NY",19880.143314849,1988.0143314849,730.533488803858,73.0533488803858,2785.6,635.8,213.284230307696,2980.8,4577,92.3433288947553,77.1754738655945,"Yes","Hit Circuit Breaker",149.93855692044
"36105","Sullivan, New York, US","NY",785.673382624769,78.5673382624769,28.8710553127901,2.88710553127901,105,17.7,6.74942604206761,99.1,284,93.5719751980308,83.1428571428571,"Yes","Hit Circuit Breaker",126.133839062904
"36109","Tompkins, New York, US","NY",5195.69180529883,519.569180529883,190.925528109222,19.0925528109222,162,46.4,99.9769692304209,81.3,104,38.2858214627031,71.358024691358,"No","No Breaker",15.6475793881935
"36111","Ulster, New York, US","NY",1657.9370918053,165.79370918053,60.924036045011,6.0924036045011,140,37.7,28.8439989132158,119,236,79.3971436334173,73.0714285714286,"No","Unsustainable",71.775944086288
"36113","Warren, New York, US","NY",-508.559950708565,-50.8559950708565,-18.6879978264315,-1.86879978264315,139.7,-36.4,-37.3554192043834,55.3,111,126.739741735421,126.05583392985,"Yes","At Capacity",-108.738409155011
"36117","Wayne, New York, US","NY",1616.88743068392,161.688743068392,59.4155885615958,5.94155885615958,94,30.9,35.7138429143931,46.3,119,62.0065500910712,67.1276595744681,"No","No Breaker",28.6352649673427
"36119","Westchester, New York, US","NY",14099.2734442391,1409.92734442391,518.104485249168,51.8104485249168,2405.8,621.4,290.751461498404,1837.5,3108,87.9145622454733,74.1707540111397,"Yes","Hit Circuit Breaker",130.325864468626
"36121","Wyoming, New York, US","NY",981.657547751078,98.1657547751078,36.0728643557407,3.60728643557407,64,25.6,27.033128806575,23,57,57.7607362397265,60,"No","No Breaker",23.4297592400646
"36123","Yates, New York, US","NY",385.656253850893,38.5656253850893,14.171668893065,1.4171668893065,14,7.3,8.99035705390903,8.2,22,35.7831639006498,47.8571428571429,"No","No Breaker",21.2624582594488
"37001","Alamance, North Carolina, US","NC",1148.23793410508,114.823793410508,67.7350002626464,6.77350002626464,209,61.6,30.0401428796554,111.2,153,85.6267258949017,70.5263157894737,"No","Unsustainable",96.8440396342315
"37007","Anson, North Carolina, US","NC",173.471059661621,17.3471059661621,10.2331249671692,1.02331249671692,23,11,7.81451909439513,10,13,66.023830024369,52.1739130434783,"No","No Breaker",57.6465032236869
"37009","Ashe, North Carolina, US","NC",438.059483526269,43.8059483526269,25.8412985239271,2.58412985239271,27,15.4,16.6977885170983,13.5,11,38.1563388255619,42.962962962963,"No","No Breaker",30.8177325401756
"37011","Avery, North Carolina, US","NC",33.7326803205699,3.37326803205699,1.98990387140831,0.198990387140831,8,1.4,-1.90346167988654,12.5,15,123.793270998582,82.5,"Yes","At Capacity",370.560533026414
"37013","Beaufort, North Carolina, US","NC",347.497951914515,34.7497951914515,20.4990387140831,2.04990387140831,63,14.6,13.0072595471976,14.9,8,79.3535562742896,76.8253968253968,"No","No Breaker",42.8779505545559
"37015","Bertie, North Carolina, US","NC",38.1230632235085,3.81230632235085,2.24889425854914,0.224889425854914,12,1.6,0.420192257183379,4.8,0,96.4983978568052,86.6666666666667,"Yes","Hit Circuit Breaker",125.908035559957
"37017","Bladen, North Carolina, US","NC",183.347996438112,18.3347996438112,10.8157692913799,1.08157692913799,27,9.4,6.68644219152177,11.1,23,75.2353992906601,65.1851851851852,"No","Unsustainable",60.5406124726687
"37019","Brunswick, North Carolina, US","NC",1461.17435440784,146.117435440784,86.1952408467721,8.61952408467721,139,75.4,65.961538057467,59.4,92,52.5456560737647,45.7553956834532,"No","No Breaker",40.6522327885181
"37021","Buncombe, North Carolina, US","NC",2130.59323241318,213.059323241318,125.684519619688,12.5684519619688,900,116.6,89.2284603666544,126.5,155,90.0857266259273,87.0444444444445,"No","No Breaker",59.3731351792205
"37023","Burke, North Carolina, US","NC",406.4017809439,40.64017809439,23.9737983926039,2.39737983926039,99.8,16.6,12.8836056101276,28.4,33,87.0905755409543,83.3667334669339,"No","No Breaker",69.88158352564
"37025","Cabarrus, North Carolina, US","NC",1349.49545859305,134.949545859305,79.6072595471975,7.96072595471975,523,81.2,42.2073540999107,144.5,124,91.9297602103421,84.4741873804971,"Yes","Hit Circuit Breaker",107.077055413474
"37027","Caldwell, North Carolina, US","NC",253.957613535174,25.3957613535174,14.9810579398014,1.49810579398014,74.8,9.2,1.11831696170615,45,68,98.5049238479864,87.7005347593583,"Yes","Hit Circuit Breaker",177.194923883498
"37031","Carteret, North Carolina, US","NC",253.546037399822,25.3546037399822,14.9567789042391,1.49567789042391,89,13.6,9.35269212586016,18.6,13,89.4913571619549,84.7191011235955,"No","No Breaker",73.3594584665872
"37035","Catawba, North Carolina, US","NC",1243.382190561,124.3382190561,73.3475967852078,7.33475967852078,404,58.6,44.8552397961864,79.9,107,88.8972178722311,85.4950495049505,"No","No Breaker",64.2602094565551
"37037","Chatham, North Carolina, US","NC",-6.65770258236867,-0.665770258236867,-0.392740452802439,-0.0392740452802439,10.6,1.2,-8.59240426537795,35.2,33,181.060417597905,88.6792452830189,"Yes","At Capacity",-5287.10911376828
"37039","Cherokee, North Carolina, US","NC",226.594122885129,22.6594122885129,13.3668750328308,1.33668750328308,25,12.6,10.6533172243526,7,11,57.3867311025897,49.6,"No","No Breaker",30.892239881917
"37041","Chowan, North Carolina, US","NC",92.3211041852182,9.23211041852182,5.44605767715501,0.544605767715501,29,5.8,4.50221148290172,6.5,-4,84.4751328175803,80,"No","No Breaker",70.406436939483
"37045","Cleveland, North Carolina, US","NC",1034.32840605521,103.432840605521,61.0154331039555,6.10154331039555,213,51.4,43.9082208331145,45.7,60,79.3858118154392,75.868544600939,"No","No Breaker",44.1832591394195
"37047","Columbus, North Carolina, US","NC",286.546037399822,28.6546037399822,16.9034616798865,1.69034616798865,68,13.6,10.7684614172401,15.2,15,84.1640273275881,80,"No","No Breaker",53.045577380612
"37049","Craven, North Carolina, US","NC",1655.57613535174,165.557613535174,97.6630771655198,9.76630771655198,309,92,87.457740190156,31.7,38,71.6965242103055,70.2265372168285,"No","No Breaker",19.1474129900194
"37051","Cumberland, North Carolina, US","NC",2879.15636687444,287.915636687444,169.842548720912,16.9842548720912,718,154.8,108.551536481588,190.7,290,84.8814016042356,78.4401114206128,"No","Unsustainable",66.2346797812236
"37055","Dare, North Carolina, US","NC",183.722083704363,18.3722083704363,10.8378368440406,1.08378368440406,17,3.7,2.16624993433839,19.3,0,87.2573533274212,78.2352941176471,"Yes","Hit Circuit Breaker",105.049973366602
"37057","Davidson, North Carolina, US","NC",1868.2338379341,186.82338379341,110.207837369333,11.0207837369333,214.6,90.8,77.2322109576089,83,94,64.0110852946837,57.6887232059646,"No","No Breaker",44.4269867693765
"37059","Davie, North Carolina, US","NC",306.080676758682,30.6080676758682,18.0558176183222,1.80558176183222,32.6,10.8,5.8448074801702,31.4,21,82.0711426988644,66.8711656441718,"Yes","Hit Circuit Breaker",102.587331982267
"37061","Duplin, North Carolina, US","NC",254.834550311665,25.4834550311665,15.0327887797447,1.50327887797447,34,7.6,7.18706729001418,13.9,9,78.8615667940759,77.6470588235294,"No","No Breaker",54.5451940602252
"37063","Durham, North Carolina, US","NC",2704.09928762244,270.409928762244,159.515863844093,15.9515863844093,1202.8,195.5,130.787545306509,174.9,270,89.1264096020528,83.7462587296308,"No","No Breaker",64.6795777065491
"37065","Edgecombe, North Carolina, US","NC",-44.620213713268,-4.4620213713268,-2.6321636812523,-0.26321636812523,60,2.5,-6.34855807112465,24.4,17,110.580930118541,95.8333333333333,"Yes","At Capacity",-546.837362922458
"37067","Forsyth, North Carolina, US","NC",6029.49688334818,602.949688334818,355.682355413143,35.5682355413143,1888.2,364,296.514997110889,230.9,345,84.2964200237851,80.7223811036966,"No","No Breaker",38.2950691354834
"37071","Gaston, North Carolina, US","NC",865.065983971505,86.5065983971505,51.030577296843,5.1030577296843,404,42.3,8.61648894258551,146.1,190,97.8672057072808,89.529702970297,"Yes","Hit Circuit Breaker",168.888850916617
"37077","Granville, North Carolina, US","NC",368.428673196794,36.8428673196794,21.7337500656616,2.17337500656616,53,20.2,12.4722592845511,31.5,63,76.4674353121677,61.8867924528302,"No","Unsustainable",85.4982315211238
"37081","Guilford, North Carolina, US","NC",4733.77159394479,473.377159394479,279.247018963072,27.9247018963072,1229.7,285.5,205.744996585597,293.4,421,83.2686836963815,76.7829551923233,"No","No Breaker",61.9801767316579
"37083","Halifax, North Carolina, US","NC",1061.65520926091,106.165520926091,62.627451804381,6.2627451804381,143,65.4,58.7340862530861,20.7,12,58.9272124104293,54.2657342657343,"No","No Breaker",19.4978556309357
"37085","Harnett, North Carolina, US","NC",513.674799643811,51.3674799643811,30.3018752954772,3.03018752954772,107.4,23.4,11.188989861848,58.1,72,89.5819461249088,78.2122905027933,"Yes","Hit Circuit Breaker",113.106580350617
"37087","Haywood, North Carolina, US","NC",595.30071237756,59.530071237756,35.1170194883648,3.51170194883648,100,29.1,25.619567158691,21.8,61,74.380432841309,70.9,"No","Unsustainable",36.6201476778575
"37089","Henderson, North Carolina, US","NC",1893.21264470169,189.321264470169,111.681346850869,11.1681346850869,222,95.4,88.4391343173819,55.6,103,60.1625521092874,57.027027027027,"No","No Breaker",29.3680692211734
"37091","Hertford, North Carolina, US","NC",193.080676758682,19.3080676758682,11.3899038714083,1.13899038714083,60,10.8,9.79716341860587,4.9,6,83.6713943023235,82,"No","No Breaker",25.3779926725871
"37093","Hoke, North Carolina, US","NC",324.503650934996,32.4503650934996,19.1425959972685,1.91425959972685,49,22.8,12.6536534117771,29.2,50,74.1762175269856,53.469387755102,"No","Unsustainable",89.9835792782785
"37097","Iredell, North Carolina, US","NC",1865.78477292965,186.578477292965,110.063366076588,11.0063366076588,317,93.9,70.5398066922309,121.7,131,77.7476950497694,70.3785488958991,"No","No Breaker",65.2272447313989
"37099","Jackson, North Carolina, US","NC",894.071682991986,89.4071682991986,52.7416347113516,5.27416347113516,86,50.5,47.7274518043809,13.8,30,44.5029630181617,41.2790697674419,"No","No Breaker",15.4350039963448
"37101","Johnston, North Carolina, US","NC",710.776669634906,71.0776669634906,41.9289909124337,4.19289909124337,161,29.6,1.4615853338236,131.1,202,99.0921830224698,81.6149068322981,"Yes","Hit Circuit Breaker",184.446121546646
"37105","Lee, North Carolina, US","NC",34,3.4,2.00567316278825,0.200567316278825,58.4,0,-6.07600987550559,26.5,62,110.404126499153,100,"Yes","At Capacity",779.411764705882
"37107","Lenoir, North Carolina, US","NC",333.572929652716,33.3572929652716,19.6775962599149,1.96775962599149,98.2,17.2,12.657740190156,20.7,29,87.1102442055438,82.4847250509165,"No","No Breaker",62.0553952670885
"37109","Lincoln, North Carolina, US","NC",743.611219946572,74.3611219946572,43.8659137469139,4.38659137469139,123,37.2,27.3486053474812,51,79,77.7653615061128,69.7560975609756,"No","Unsustainable",68.584226047133
"37113","Macon, North Carolina, US","NC",352.722885129118,35.2722885129118,20.8072595471976,2.08072595471976,54,22.4,17.857740190156,12.2,24,66.9301107589704,58.5185185185185,"No","No Breaker",34.5880591091617
"37117","Martin, North Carolina, US","NC",130.577827248442,13.0577827248442,7.70283658139413,0.770283658139413,18,6.7,6.16908651573252,3.6,1,65.7272971348193,62.7777777777778,"No","No Breaker",27.5697649123118
"37111","McDowell, North Carolina, US","NC",298.021994657168,29.8021994657168,17.580432841309,1.7580432841309,30,14.1,10.5015863844093,20.5,9,64.994712051969,53,"No","No Breaker",68.7868693167507
"37119","Mecklenburg, North Carolina, US","NC",6129.31825467498,612.931825467498,361.57085675264,36.157085675264,3036.8,563.2,219.050081420392,941.9,1439,92.7868123873685,81.4541622760801,"Yes","Hit Circuit Breaker",153.671250351797
"37121","Mitchell, North Carolina, US","NC",387.904630454141,38.7904630454141,22.8826443242107,2.28826443242107,38,20.7,19.9331249671692,6.2,1,47.5444079811337,45.5263157894737,"No","No Breaker",15.9833101057374
"37123","Montgomery, North Carolina, US","NC",78.2461264470169,7.82461264470169,4.61576929137994,0.461576929137994,12,3.2,1.37129799863424,9.4,11,88.572516678048,73.3333333333333,"Yes","Hit Circuit Breaker",120.133742420656
"37125","Moore, North Carolina, US","NC",1121.73018699911,112.173018699911,66.1712979986342,6.61712979986342,400,68,53.7833166990597,52,98,86.5541708252351,83,"No","No Breaker",46.3569587434498
"37127","Nash, North Carolina, US","NC",943.162956366875,94.3162956366875,55.6375479329726,5.56375479329726,238,59,42.8366339234123,57.3,63,82.001414317894,75.2100840336134,"No","No Breaker",60.7530221720363
"37129","New Hanover, North Carolina, US","NC",3229.70400712378,322.970400712378,190.521489730525,19.0521489730525,823.8,205.8,173.237306298261,96.3,62,78.9709509227651,75.0182083029862,"No","No Breaker",29.81697387364
"37133","Onslow, North Carolina, US","NC",441.471059661621,44.1471059661621,26.0425487209119,2.60425487209119,151,11,3.74418238167779,54.1,36,97.5204090187564,92.7152317880795,"Yes","Hit Circuit Breaker",122.544839159936
"37135","Orange, North Carolina, US","NC",1870.23544078361,187.023544078361,110.325912696328,11.0325912696328,868.8,128.2,98.7637968167253,79.6,93,88.6321596665832,85.244014732965,"No","No Breaker",42.5614862515108
"37139","Pasquotank, North Carolina, US","NC",831.616918967053,83.1616918967053,49.0574040027315,4.90574040027315,115,45.4,44.4561538057467,9.2,17,61.3424749515246,60.5217391304348,"No","No Breaker",11.0627859897647
"37141","Pender, North Carolina, US","NC",48.2942119323241,4.82942119323241,2.84889425854914,0.284889425854914,18,2.2,-4.05298103692809,25.3,9,122.516561316267,87.7777777777778,"Yes","At Capacity",523.872302450106
"37145","Person, North Carolina, US","NC",225.615316117542,22.5615316117542,13.3091348426748,1.33091348426748,18,8,5.58139412722593,18.3,20,68.9922548487448,55.5555555555556,"No","No Breaker",81.1115145678584
"37147","Pitt, North Carolina, US","NC",1533.61282279608,153.361282279608,90.4684141408836,9.04684141408836,882,74.6,64.0407207017913,63.6,7,92.7391473127221,91.5419501133787,"No","No Breaker",41.4707017668544
"37149","Polk, North Carolina, US","NC",97.5884238646483,9.75884238646483,5.75677890423911,0.575677890423911,19,4.4,4.16403845143668,3.8,2,78.0840081503333,76.8421052631579,"No","No Breaker",38.9390447095494
"37151","Randolph, North Carolina, US","NC",418.101869991095,41.8101869991095,24.6639911750801,2.46639911750801,68,6.2,-1.2327887797447,68.7,124,101.812924676095,90.8823529411765,"Yes","At Capacity",164.31402232538
"37155","Robeson, North Carolina, US","NC",1772.43187889582,177.243187889582,104.556442716815,10.4556442716815,270.6,95,84.204759153228,51.6,92,68.8822028258581,64.8928307464893,"No","No Breaker",29.112543401186
"37157","Rockingham, North Carolina, US","NC",366.786464826358,36.6786464826358,21.6368755581237,2.16368755581237,42.2,8.6,1.58014393024111,43.6,42,96.255583103694,79.6208530805687,"Yes","Hit Circuit Breaker",118.870253352017
"37159","Rowan, North Carolina, US","NC",1782.38379341051,178.238379341051,105.143510006829,10.5143510006829,269,96,80.5445185691023,72.3,82,70.0577997884378,64.3122676579926,"No","No Breaker",40.5636542855102
"37161","Rutherford, North Carolina, US","NC",1508.96081923419,150.896081923419,89.0141829069706,8.90141829069706,125,84,81.1684614172401,17.1,19,35.0652308662079,32.8,"No","No Breaker",11.3323021923646
"37163","Sampson, North Carolina, US","NC",169.123063223508,16.9123063223509,9.976634973998,0.9976634973998,28.8,1.6,0.95110574145086,19.5,21,96.6975495088512,94.4444444444444,"Yes","Hit Circuit Breaker",115.300655205312
"37165","Scotland, North Carolina, US","NC",152.567230632235,15.2567230632235,9,0.9,113,9,4.98865367442349,15.9,40,95.5852622350235,92.0353982300885,"Yes","Hit Circuit Breaker",104.216350615468
"37167","Stanly, North Carolina, US","NC",1051.49955476403,105.149955476403,62.0283658139413,6.20283658139413,117,52,47.7526921258602,32.4,45,59.1857332257605,55.5555555555556,"No","No Breaker",30.8131371556036
"37169","Stokes, North Carolina, US","NC",271.786464826358,27.1786464826358,16.0327887797447,1.60327887797447,14,8.6,3.99874980301518,33.6,43,71.4375014070344,38.5714285714286,"Yes","Hit Circuit Breaker",123.626465436631
"37171","Surry, North Carolina, US","NC",517.455565449688,51.7455565449688,30.5249041340547,3.05249041340547,155,23.8,12.7687976046646,55.9,64,91.7620660615067,84.6451612903226,"Yes","Hit Circuit Breaker",108.028599424611
"37173","Swain, North Carolina, US","NC",206.043187889581,20.6043187889581,12.1545674213374,1.21545674213374,17,9.5,9.32302883857751,5.4,18,45.1586538907205,44.1176470588235,"No","No Breaker",26.208097706651
"37175","Transylvania, North Carolina, US","NC",391.048886910062,39.1048886910062,23.0681252298156,2.30681252298156,37,17.7,15.4583652886484,22.2,21,58.2206343550043,52.1621621621622,"No","No Breaker",56.7703955774353
"37179","Union, North Carolina, US","NC",847.007301869991,84.7007301869991,49.9652886484215,4.99652886484215,184,45.6,10.1467773283606,139.4,201,94.4854471041519,75.2173913043478,"Yes","Hit Circuit Breaker",164.579454855038
"37181","Vance, North Carolina, US","NC",1192.80516473731,119.280516473731,70.3640384514367,7.03640384514367,148,70.6,62.8722592845511,32.1,51,57.5187437266546,52.2972972972973,"No","No Breaker",26.9113522886777
"37183","Wake, North Carolina, US","NC",436.961531611756,43.6961531611756,25.776529915428,2.5776529915428,1559,225.4,-127.126553553606,962.8,2697,108.154365205491,85.54201411161,"Yes","At Capacity",2203.3976227808
"37187","Washington, North Carolina, US","NC",74.3211041852182,7.43211041852182,4.38423070862006,0.438423070862006,16,5.8,3.73533645007092,4.6,21,76.6541471870568,63.75,"No","Unsustainable",61.8935906621648
"37189","Watauga, North Carolina, US","NC",560.386286731968,56.0386286731968,33.0574040027315,3.30574040027315,74.6,29.4,24.7397594158743,25.8,37,66.8367836248333,60.5898123324397,"No","No Breaker",46.0396705109597
"37191","Wayne, North Carolina, US","NC",1194.25912733749,119.425912733749,70.4498082681095,7.04498082681095,198.2,57,55.7022114829017,28.7,25,71.8959578794643,71.2411705348133,"No","No Breaker",24.0316354659014
"37193","Wilkes, North Carolina, US","NC",975.478361531612,97.5478361531612,57.5438461942533,5.75438461942533,111.8,56.6,46.6896149603404,39.9,44,58.2382692662429,49.3738819320215,"No","No Breaker",40.9030087939137
"37195","Wilson, North Carolina, US","NC",1260.6821015138,126.06821015138,74.3681252298156,7.43681252298156,180,69,66.2864421915218,21.4,26,63.1741987824879,61.6666666666667,"No","No Breaker",16.974937594738
"38001","Adams, North Dakota, US","ND",138.124137931034,13.8124137931034,7.40406654343808,0.740406654343808,12,6.6,6.86802218114603,0.6,2,42.7664818237831,45,"No","No Breaker",4.34391851408029
"38003","Barnes, North Dakota, US","ND",168.065517241379,16.8065517241379,9.0090573012939,0.90090573012939,14,5.9,6.65046210720887,4.2,5,52.4966992342223,57.8571428571429,"No","No Breaker",24.9902542112066
"38009","Bottineau, North Dakota, US","ND",111.737931034483,11.1737931034483,5.98964879852126,0.598964879852126,21,5.4,5.3463955637708,0.8,2,74.5409735058534,74.2857142857143,"No","No Breaker",7.15960992470065
"38011","Bowman, North Dakota, US","ND",23.5206896551724,2.35206896551724,1.26081330868762,0.126081330868762,8.4,1.1,1.1,0.3,1,86.9047619047619,86.9047619047619,"No","No Breaker",12.7547280457411
"38015","Burleigh, North Dakota, US","ND",1642.80344827586,164.280344827586,88.0615526802218,8.80615526802218,394.9,69.3,67.477449168207,47.6,98,82.9127755968075,82.4512534818942,"No","No Breaker",28.9748600478996
